"dominant_cluster","mean_stdHRI","sd_stdHRI","mean_rawHRI","mean_cv","mean_se","n_h3_cells"
"1",0.44135429444144,0.212327634142739,0.232656509513558,6.78378598680041,0.0150694877306199,37
"3",0.36119003422405,0.145550017375554,0.20486483513235,2.83847858963791,0.00557242833158793,42
"2",0.338591503330647,0.190291630276984,0.197030283795133,7.21150087082776,0.012701291840356,14
