"Ii","E.Ii","Var.Ii","Z.Ii","Pr(z != E(Ii))"
-1.98174482431105,-0.0452397699523134,4.22621487270853,-0.941982528668638,0.346201584923862
1.42192477866312,-0.0698936530096298,6.44726273159408,0.587527615342769,0.556849409288339
-8.14289687311017,-0.384506233038186,34.8074248137547,-1.31503010719516,0.18849978422808
3.53024635235092,-0.324139321776651,28.4550845206628,0.722562183858078,0.469948908431189
3.52526726232792,-0.0585001265498443,5.22848157206205,1.56729959862249,0.117044679166373
0.868830869723271,-0.0108344798360592,0.98241506350979,0.887503304496389,0.374807987887047
-1.49476065327885,-0.0272002578055965,2.51803668298718,-0.924836489976176,0.355050966525581
-1.29234385880228,-0.147023188881201,13.9793487336402,-0.306325837168222,0.759356568934273
5.30631933375194,-0.153445067344577,13.6270924495104,1.47901405588801,0.139136558193553
0.931791579285341,-0.0212136301480019,1.96481256316298,0.679883828719569,0.496578021819392
1.73614238561546,-0.125038494841801,11.363758642949,0.552112502677088,0.580871276448327
3.65651070953368,-0.0606002120472953,5.2948646041896,1.61539260863625,0.106225699875679
1.9934045598907,-0.0190324135930614,1.68627878000177,1.54973556688961,0.121204997718814
7.72832336084467,-0.152714577234102,13.2706784186564,2.16340015008293,0.0305104160500526
2.95237579157603,-0.0308933954583872,2.73513458669295,1.80386109436873,0.07125308539722
1.07512421736601,-0.00375970173054782,0.333429291309364,1.86841284902315,0.0617045474604574
4.71902503983091,-0.041014627887256,3.58774310661948,2.51304290067077,0.0119694778346875
7.9770176276609,-0.145230144650391,11.7714223131307,2.3673461433859,0.0179161675736263
6.15638045933014,-0.106694161611335,8.66252465765154,2.12796923160701,0.0333396347124508
6.86935098160779,-0.141771065478571,11.3520637678552,2.08089475821274,0.037443540053506
5.31196715838642,-0.0697611372801991,5.743179890538,2.24566803967954,0.0247252787837587
-12.0500660363564,-0.28883383972868,23.8166323064562,-2.40997561477571,0.0159535867902321
2.1821791381518,-0.00772696070478449,0.677240433377791,2.6610562423768,0.00778959443830213
1.14202323847715,-0.0025950913386891,0.23016253012983,2.38585136827565,0.0170396361606733
5.05723697129839,-0.0597249135362413,5.27817492402459,2.22725679451696,0.0259301163074566
6.585174159944,-0.226026452726632,19.5559050713955,1.54022692703378,0.123505048472381
2.61336755602864,-0.0244037552400634,2.35660397876081,1.71827961257927,0.0857456261976047
2.92787230518866,-0.0466350020214342,4.40147304260526,1.41780341146951,0.156248167905249
5.8018541497909,-0.199493520983804,18.8416261877506,1.38257785191083,0.166794344053005
-0.436777326078119,-0.00745697990216084,0.653587967235962,-0.531042704471782,0.595389186678869
3.22551903688684,-0.256537784362282,23.0765616134411,0.724853606164921,0.468541845219114
-5.41725170214604,-0.331743445566439,28.8174443176588,-0.947341651906922,0.343464712895162
1.86934388457818,-0.287816764527399,25.5810185935615,0.426504455699732,0.669740301956581
-0.912268483159643,-0.00683286795414282,0.626686555195609,-1.14375336460661,0.252725935275467
5.33327752596236,-0.150567487435885,14.3098884710754,1.44966297708743,0.147152524776324
12.4016598183563,-0.128401805686644,10.7965547770259,3.81338461987247,0.000137076534655941
21.8098419944865,-0.435288425170508,36.0356062629735,3.70568960953732,0.000210816347830106
5.67072272590449,-0.0519410892442436,4.06973820223847,2.83671037496608,0.00455809386360118
9.41870939871704,-0.176588866320637,13.5944086384703,2.60242557891803,0.00925669032569029
19.7696314840931,-0.822527934606032,63.2629308492886,2.58897130969971,0.00962631143938184
22.0359471026153,-1.02402961315337,77.2298926897917,2.6240140056084,0.00869002116529548
8.14608128160375,-0.0787983537419459,6.40545293685527,3.24978499266869,0.00115492291010884
8.99829941558479,-0.0861178124307886,7.08447737055272,3.41305403113126,0.000642392045115898
7.34781133633523,-0.0915196672901648,7.25186024913494,2.76254378063985,0.00573528694570285
-7.04953623326133,-0.0604065724317241,4.85344353446529,-3.1724742577592,0.00151145958255074
13.7476556814272,-0.579036741950812,41.7141168956904,2.21821894590536,0.0265399075532213
13.5124450356228,-0.458738448956031,34.5052653111004,2.37843074832888,0.0173865024059417
2.87083026353078,-0.0170887440080432,1.30598875875939,2.52705846543057,0.0115022352959437
16.3063409719,-0.599321330232059,45.4106608019804,2.50872627660443,0.0121167335987635
12.207991180304,-0.389800784764276,29.0155281631357,2.33872518327066,0.0193496609522093
9.88765015307547,-0.244012691648899,18.2560824375803,2.37124776785263,0.0177281424073569
-2.28856983123114,-0.0328725053529101,2.37726696769413,-1.46299164785162,0.143469664367003
-6.13655946943451,-0.13331246807649,9.34214988537268,-1.96409638902515,0.0495189149063632
4.48838757632138,-0.073876645705557,5.26096045168731,1.98906014351167,0.0466945648922676
-3.58968962144615,-0.0797901350736562,5.68105590615753,-1.47258423964242,0.140863177044037
-6.59373522043821,-0.278572036809119,19.7145575754204,-1.42229950714523,0.154939321918807
-0.759492140809322,-0.00118929428000724,0.0885172963827105,-2.54875808209116,0.0108107263667753
10.2487085962464,-0.258457948231192,19.071644709018,2.40597739321278,0.0161292627839233
0.115191132234737,-3.73379044294666e-05,0.00270296828053135,2.21635498691283,0.0266671999101458
-1.54421500718602,-0.113665343578572,8.77086981175051,-0.483038344466671,0.629068510419498
0.391042176847436,-0.0894807933324086,7.00094210582653,0.181608390580957,0.855890063625071
-5.56892417896062,-0.172059877944279,12.561111983138,-1.52274595523223,0.127822275835807
-6.86518195782592,-0.292857408225878,21.006556098888,-1.43397497458632,0.151579404475966
1.41606790396434,-0.0395201875815593,2.97777335508442,0.843514736170151,0.398940627724829
-1.6534213685127,-0.0176538708220965,1.4030105190807,-1.38099183555261,0.167281471010324
0.447222108286145,-0.00538302127434324,0.428016334775556,0.691813925766556,0.489054190169027
3.75531646206624,-0.0637779497652141,5.12359951964407,1.68722424145124,0.091560241811708
10.7353162066854,-0.772930645063728,52.4063939561103,1.58970679399323,0.111900911546854
-1.22390347515004,-0.0142244017679062,1.04375928511745,-1.18404986263539,0.236393325265315
