"Ii","E.Ii","Var.Ii","Z.Ii","Pr(z != E(Ii))"
-13.6510873274505,-0.41658853159092,47.7049833397716,-1.91613288558796,0.055348183378284
10.593074591352,-0.223860851439358,25.9738562451654,2.12244293045445,0.0338005603301348
9.14991789558236,-0.247181857755378,29.0530674565309,1.74340320817088,0.0812632083085837
20.7105712271093,-0.407871055659293,45.3886233118142,3.13464508662303,0.00172062144495654
8.02399005853191,-0.0428814873951519,4.86560855849146,3.65709766075993,0.000255087210643282
5.84968732402901,-0.0415339359286675,4.71304172622072,2.71365536759237,0.00665453552024557
11.3277727329171,-0.209510775323674,23.9527964148558,2.35735751973044,0.0184055169433788
-2.67799809145654,-0.0447397150994448,5.42919017339129,-1.13012360758221,0.258424143454189
-0.0731392248946198,-0.229832402891242,27.2389397290036,0.0300230624412509,0.976048660290992
10.0167485320121,-0.0681268524471191,7.71981531923642,3.62966948845946,0.000283784347764158
11.7404760311446,-0.245303559197361,28.2047546274152,2.25686262360571,0.0240166601736942
12.3750751094442,-0.258057400300463,29.4176973274511,2.32919963759383,0.0198484921122608
8.97346409038917,-0.13708975836464,14.2672824509852,2.41198248539966,0.0158660436809682
1.77143127820855,-0.0064608944131078,0.662446874282711,2.18438854435214,0.0289337092854355
2.53359379465177,-0.0115043506737017,1.21434179525715,2.30958559973264,0.0209111076054246
7.0582407398618,-0.0586636087972179,6.24033136061108,2.84896624255385,0.00438615340749253
5.76650603698012,-0.0429578804714483,4.5724038008568,2.71683816944907,0.00659088254899186
1.12408269299897,-0.00153735355762148,0.163895849267708,2.78040359574709,0.00542913769234459
12.6612136803683,-0.182035961781186,19.450007768753,2.91215867500362,0.00358940247899772
-3.9696742099276,-0.0417224577365195,4.2307324138594,-1.90967017632057,0.0561756932540134
7.3472584559823,-0.165115755194952,16.3480786912105,1.8579920585429,0.0631701420650279
5.38240547004596,-0.132535245037055,13.2676710295947,1.51406144636397,0.130010255738837
8.5541653922489,-0.370661393522401,36.4693766007367,1.4778679341826,0.139443130585387
2.34624668585875,-0.0141998987420334,1.42678410154048,1.9761278843809,0.0481402949944239
-5.02996956817248,-0.0699357515148117,7.01479257581816,-1.87273885251861,0.0611044554442508
2.80464670269824,-0.0405852300648684,4.07457790119539,1.40953661396258,0.158676554854062
-2.34724138700781,-0.0136779073515995,1.3882208844419,-1.98057062103005,0.047639446329774
6.99415515056913,-0.148092594617582,14.8178291093575,1.85542164926338,0.0635360382217596
17.2924664163254,-0.188336778277524,20.6660900042695,3.84531768347772,0.000120396354218528
9.08987880854394,-0.0488804290290216,5.39791548509119,3.9334550866433,8.37334906155046e-05
6.99661994257888,-0.0429640709452478,4.65952476289521,3.26119061841058,0.00110945429796988
4.29878075866276,-0.022848068219995,2.47999152615326,2.74424173767667,0.00606508569683679
10.7575517909774,-0.157603935474741,17.0106171758804,2.64648782704341,0.00813324323864013
11.4912050980006,-0.0928587520254225,10.1419212679197,3.63748176839132,0.000275316673549503
1.23659730695912,-0.00100153061908773,0.110841281106556,3.71731294797186,0.000201352964361729
14.9131797539487,-0.161679707194757,17.919347530898,3.56116565174934,0.000369212046720344
11.0041795650485,-0.128073298960323,14.7132896675474,2.90220556118396,0.0037054530669791
11.5769504670774,-0.275073760126826,31.5679381989024,2.10945090299108,0.0349056796628773
6.88659133172269,-0.147549018529471,17.070301057253,1.70251300934979,0.0886592418535335
5.01013869182307,-0.06184942333471,7.13326162689304,1.89904016726347,0.057559194952481
7.47384632289614,-0.154135310798864,17.6799877318926,1.81413106013563,0.0696575506880887
14.533648774834,-0.137160660944681,16.1350443792994,3.65232144917538,0.000259880286673334
0.802435042747046,-0.00511092864380809,0.560347753094003,1.07879378924201,0.280679664154465
-6.72370868111213,-0.351037366728434,36.9206792979589,-1.04878550830673,0.294276848693933
1.65756958861126,-0.165532648402287,17.6984384036808,0.433354738410517,0.664757077078386
6.92345204028438,-0.222056423358576,24.95780405843,1.43030926741679,0.152628276136442
-8.60831719393086,-0.357261100650262,39.2244642625818,-1.31744055810519,0.187690993496794
-0.921295101553135,-0.00219693050316632,0.252041660173457,-1.83073606068206,0.0671399479320147
3.82690364948964,-0.078682667859321,8.83325346577946,1.31409237207203,0.18881512080674
-0.44385646321146,-0.000600665814971023,0.0683074051430997,-1.69597923520689,0.0898898125698124
-0.732376128796162,-0.0101567115655536,1.06185045757171,-0.700870016690547,0.48338413766149
0.356832152780531,-0.0151583629454057,1.58447330739307,0.295521718504388,0.767595363834469
10.2828618964237,-0.206095213526101,23.7555920014312,2.15203524981668,0.0313945781755245
8.6266858364526,-0.048556707112447,5.26482610108926,3.78085141544934,0.000156292936745744
14.5173724067728,-0.143811317642753,15.5309220986954,3.72023535228035,0.000199037212130556
4.89226940507888,-0.0213981576950456,2.19289812312361,3.31815403363869,0.000906144989925877
5.81004642091235,-0.0342012692976598,3.46891290386046,3.13784809941734,0.00170193051789098
21.3636978420529,-0.490299991168862,49.9214608595928,3.09305222411921,0.00198109269030934
17.7194272603842,-0.313688142564452,31.8335480401552,3.19615799045196,0.00139270828570713
11.1319752033929,-0.0994886301615966,10.4672872160528,3.47151696870929,0.000517526622723132
2.55275297801581,-0.00458033151041736,0.488247777544589,3.65988296512987,0.000252330469047437
4.84454926646687,-0.0215380910968621,2.22902681455287,3.25928437610533,0.00111693648430274
-14.3826804999557,-0.15478968643643,16.0991258433878,-3.54600526514229,0.000391118392464319
25.540319893925,-0.685762208315696,69.9636415582683,3.13543075095727,0.00171601937062345
21.0556028947851,-0.508694820643896,47.8854332640637,3.11625944941296,0.00183161046248552
23.4751532853054,-0.800418657379389,73.2368414249556,2.83664290884081,0.00455905702631817
17.3153570370024,-0.330216081455509,32.2078655683462,3.10924393707795,0.00187566788933619
-1.55559264124053,-0.00208330502828054,0.207291788485996,-3.41210838741221,0.000644624763096853
28.4215224643989,-0.888073041335287,85.9919443217588,3.16068299997962,0.00157399696549895
21.4046962303894,-0.421882833927628,41.8498476778041,3.37395069795616,0.000740976375057936
17.3874515172614,-0.312374907898832,29.8707049700781,3.23851767186455,0.00120152577164374
5.90240982666917,-0.039695999844643,3.86505531059271,3.02247366508832,0.00250717897007776
25.7911790888952,-0.928645139934062,88.1196901858499,2.84640776897914,0.00442155355704279
7.03631189323213,-0.1242819843278,11.1980329367169,2.13982458321398,0.0323689457319119
-14.0740899791071,-0.3409732287336,30.2256758594515,-2.49793481968623,0.0124919160183511
7.30579383413732,-0.100652651942065,9.07410447537158,2.45871392938768,0.0139435674804769
-2.72192139531998,-0.0191119339950155,1.68758550436361,-2.0805709835984,0.0374731921153023
-11.8423839135205,-0.288986803020596,25.6485418487087,-2.28127878156365,0.0225319554830405
5.26467527810478,-0.0295584424417335,2.78905529107389,3.17011157507391,0.00152380412868058
4.39201128010029,-0.0193740115340446,1.84820661696693,3.24488814262119,0.00117496767911725
-3.22017975926787,-0.015315233610288,1.39905393191338,-2.70952054115998,0.00673805327048498
7.78298489670357,-1.09017554261566,99.9927114838259,0.887348381786335,0.374891364902838
-4.51918776705349,-0.124765883850773,11.6177670526389,-1.28925972674648,0.197307807039418
-1.38637250319205,-0.0788959132905026,7.59374253185574,-0.474466973441836,0.635166943907519
-2.59691294950341,-0.0999020921885335,9.40902984745473,-0.814044239896007,0.41561960753169
-2.06261981886928,-0.013683164278381,1.23613417939006,-1.84287434587279,0.0653473587127494
-7.59764116152757,-0.14957508266372,13.16831517856,-2.05247754618448,0.0401232750293611
3.50709272934212,-0.0665792765302686,6.14168538325061,1.44201875036709,0.149297084097445
0.974414212854263,-0.0314845400170668,3.06625532650586,0.574447193337103,0.565665225028956
-5.42949554211951,-0.729388251310988,70.2979962246854,-0.5605783214206,0.575085033419432
-1.1461386779381,-0.16749341028242,16.0815015908324,-0.244040553511766,0.807199412061355
4.09944499290376,-0.18424856412618,18.23178455731,1.00323761025975,0.315746230424178
1.00283069977524,-0.0121507252307198,1.20864543581636,0.923227295798718,0.355888767007585
0.860136372162968,-0.0696001118074656,7.88614441892203,0.331075855930798,0.740587188367558
0.445159226822631,-0.32827641944094,36.092780988332,0.128740150041409,0.897563264608387
0.374199653815086,-0.443788520843044,48.9085009118436,0.116964710309566,0.906888018575533
-5.93620816426035,-0.27150760327201,31.8513758921489,-1.00372064974913,0.315513280881727
-3.41674032642876,-0.122140767603796,14.3837301904189,-0.868694100131864,0.385014469296587
-2.62120140239484,-0.0837432438241569,9.96909381300743,-0.80365758547194,0.42159475600917
-10.1279931420058,-0.25839338263111,30.7446653769747,-1.77997808713736,0.0750795469286047
-3.99733316241009,-0.155973912732687,18.4638549535042,-0.893971626425117,0.371337072414756
3.69385824319405,-1.03914321523158,107.194915240713,0.457140338651798,0.647570177726115
0.26628495856261,-0.000594942225131438,0.0658445942138678,1.04005379911437,0.29831490661495
3.51252929328903,-0.198965394982756,21.437616575559,0.801605325569756,0.422781296040697
-3.56421646542446,-0.0541022693920407,5.9189822081768,-1.44277207700156,0.149084687489428
5.97088669943439,-0.273613377966767,29.1269103380267,1.15704557528324,0.247253740589488
4.00464602662244,-0.0238653737390316,2.4696843145373,2.56344424094524,0.0103639346371337
-1.93297656152649,-0.00761231359582766,0.78047394670254,-2.17938369794922,0.0293031761470549
-0.12656570015102,-2.27808546532082e-05,0.00233626248928835,-2.6180445425047,0.00884352605247973
-4.33225734005182,-0.264524131821884,27.660076078799,-0.773438481047183,0.439262923574972
-6.57425409898629,-0.212207697757429,22.2330073091889,-1.34926646646247,0.177251392492967
-2.77233383747838,-0.184972006844733,19.2174288602146,-0.590214026059841,0.555047169846604
4.10250437792524,-0.542840006824317,56.6667531287886,0.617097449555017,0.537170450838064
-2.06180108996715,-0.0328557267943287,3.39898707946674,-1.10051405988258,0.271108207087597
-1.45148567561553,-0.00903746920681927,0.935712040577704,-1.49117673413199,0.135915100315573
-1.79897360322821,-0.0726249677765635,7.57575362132482,-0.627213770588658,0.530519117771458
-0.317179239352294,-0.00106485566145549,0.112444322972055,-0.942704305106837,0.345832170713493
3.38007873494547,-0.13141897716603,13.6798933451551,0.949403949570495,0.342415202382725
